zone,day,hour,block_id,assignment,minutes_into_block,wait_time_min
Austin,2,9,57,Control,45,4.98
Austin,2,9,57,Control,50,5.2
Austin,2,9,57,Control,55,5.13
Austin,2,10,58,Treatment,0,5.71
Austin,2,10,58,Treatment,5,5.46
Austin,2,10,58,Treatment,10,5.1
Austin,2,10,58,Treatment,15,4.4
Austin,2,10,58,Treatment,20,4.84
Austin,2,10,58,Treatment,25,4.79
Austin,2,10,58,Treatment,30,4.74
Austin,2,10,58,Treatment,35,4.94
Austin,2,10,58,Treatment,40,4.79
Austin,2,10,58,Treatment,45,4.81
Austin,2,10,58,Treatment,50,4.79
Austin,2,10,58,Treatment,55,4.71
Austin,2,11,59,Treatment,0,4.65
Austin,2,11,59,Treatment,5,4.49
Austin,2,11,59,Treatment,10,4.31
Austin,2,11,59,Treatment,15,5.05
Austin,2,11,59,Treatment,20,5.06
Austin,2,11,59,Treatment,25,4.97
Austin,2,11,59,Treatment,30,4.69
Austin,2,11,59,Treatment,35,4.97
Austin,2,11,59,Treatment,40,4.63
Austin,2,11,59,Treatment,45,4.68
Austin,2,11,59,Treatment,50,4.35
Austin,2,11,59,Treatment,55,4.73
Austin,2,12,60,Control,0,4.3
Austin,2,12,60,Control,5,4.81
Austin,2,12,60,Control,10,4.99
Austin,2,12,60,Control,15,5.65
Austin,2,12,60,Control,20,5.42
Austin,2,12,60,Control,25,5.2
Austin,2,12,60,Control,30,5.26
Austin,2,12,60,Control,35,5.21
Austin,2,12,60,Control,40,5.15
Austin,2,12,60,Control,45,4.93
Austin,2,12,60,Control,50,5.16
Austin,2,12,60,Control,55,5.01
Austin,2,13,61,Control,0,5.33
Austin,2,13,61,Control,5,5.3
Austin,2,13,61,Control,10,4.75
Austin,2,13,61,Control,15,5.17
Austin,2,13,61,Control,20,5.45
Austin,2,13,61,Control,25,5.46
Austin,2,13,61,Control,30,5.46
Austin,2,13,61,Control,35,5.21
Austin,2,13,61,Control,40,4.99
Austin,2,13,61,Control,45,4.93
Austin,2,13,61,Control,50,5.29
Austin,2,13,61,Control,55,5.29
Austin,2,14,62,Control,0,5.47
Austin,2,14,62,Control,5,5.17
Austin,2,14,62,Control,10,4.89
Austin,2,14,62,Control,15,5.12
Austin,2,14,62,Control,20,5.25
Austin,2,14,62,Control,25,5.15
Austin,2,14,62,Control,30,5.06
Austin,2,14,62,Control,35,5.26
Austin,2,14,62,Control,40,5.07
Austin,2,14,62,Control,45,5.04
Austin,2,14,62,Control,50,5.28
Austin,2,14,62,Control,55,5.1
Austin,2,15,63,Control,0,5.27
Austin,2,15,63,Control,5,4.92
Austin,2,15,63,Control,10,5.08
Austin,2,15,63,Control,15,5.56
Austin,2,15,63,Control,20,4.91
Austin,2,15,63,Control,25,4.67
Austin,2,15,63,Control,30,4.73
Austin,2,15,63,Control,35,5.21
Austin,2,15,63,Control,40,5.21
Austin,2,15,63,Control,45,5.17
Austin,2,15,63,Control,50,5.5
Austin,2,15,63,Control,55,4.53
Austin,2,16,64,Control,0,5.59
Austin,2,16,64,Control,5,4.92
Austin,2,16,64,Control,10,5.11
Austin,2,16,64,Control,15,5.01
Austin,2,16,64,Control,20,4.98
Austin,2,16,64,Control,25,5.12
Austin,2,16,64,Control,30,5.56
Austin,2,16,64,Control,35,5.66
Austin,2,16,64,Control,40,5.12
Austin,2,16,64,Control,45,5.68
Austin,2,16,64,Control,50,5.21
Austin,2,16,64,Control,55,5.64
Austin,2,17,65,Control,0,5.23
Austin,2,17,65,Control,5,5.29
Austin,2,17,65,Control,10,5.99
Austin,2,17,65,Control,15,5.41
Austin,2,17,65,Control,20,5.02
Austin,2,17,65,Control,25,5.44
Austin,2,17,65,Control,30,5.11
Austin,2,17,65,Control,35,5.08
Austin,2,17,65,Control,40,5.43
Austin,2,17,65,Control,45,5.21
Austin,2,17,65,Control,50,5.27
Austin,2,17,65,Control,55,5.2
Austin,2,18,66,Treatment,0,5.31
Austin,2,18,66,Treatment,5,4.53
Austin,2,18,66,Treatment,10,4.99
Austin,2,18,66,Treatment,15,4.38
Austin,2,18,66,Treatment,20,4.27
Austin,2,18,66,Treatment,25,4.61
Austin,2,18,66,Treatment,30,4.65
Austin,2,18,66,Treatment,35,4.45
Austin,2,18,66,Treatment,40,4.84
Austin,2,18,66,Treatment,45,4.29
Austin,2,18,66,Treatment,50,4.53
Austin,2,18,66,Treatment,55,4.48
Austin,2,19,67,Treatment,0,4.7
Austin,2,19,67,Treatment,5,4.38
Austin,2,19,67,Treatment,10,4.81
Austin,2,19,67,Treatment,15,4.64
Austin,2,19,67,Treatment,20,4.16
Austin,2,19,67,Treatment,25,4.14
Austin,2,19,67,Treatment,30,4.62
Austin,2,19,67,Treatment,35,4.57
Austin,2,19,67,Treatment,40,4.6
Austin,2,19,67,Treatment,45,4.62
Austin,2,19,67,Treatment,50,4.68
Austin,2,19,67,Treatment,55,4.86
Austin,2,20,68,Control,0,4.34
Austin,2,20,68,Control,5,4.55
Austin,2,20,68,Control,10,5.08
Austin,2,20,68,Control,15,5.51
Austin,2,20,68,Control,20,5.09
Austin,2,20,68,Control,25,4.57
Austin,2,20,68,Control,30,4.77
Austin,2,20,68,Control,35,4.99
Austin,2,20,68,Control,40,5.06
Austin,2,20,68,Control,45,5.1
Austin,2,20,68,Control,50,5.21
Austin,2,20,68,Control,55,5.12
Austin,2,21,69,Control,0,5.03
Austin,2,21,69,Control,5,4.98
Austin,2,21,69,Control,10,5.32
Austin,2,21,69,Control,15,4.82
Austin,2,21,69,Control,20,5.3
Austin,2,21,69,Control,25,5.23
Austin,2,21,69,Control,30,5.16
Austin,2,21,69,Control,35,5.6
Austin,2,21,69,Control,40,5.04
Austin,2,21,69,Control,45,5.72
Austin,2,21,69,Control,50,5.14
Austin,2,21,69,Control,55,4.88
Austin,2,22,70,Treatment,0,4.93
Austin,2,22,70,Treatment,5,4.82
Austin,2,22,70,Treatment,10,4.92
Austin,2,22,70,Treatment,15,4.77
Austin,2,22,70,Treatment,20,4.47
Austin,2,22,70,Treatment,25,4.87
Austin,2,22,70,Treatment,30,4.92
Austin,2,22,70,Treatment,35,4.99
Austin,2,22,70,Treatment,40,4.76
Austin,2,22,70,Treatment,45,4.97
Austin,2,22,70,Treatment,50,4.16
Austin,2,22,70,Treatment,55,4.55
Austin,2,23,71,Control,0,4.66
Austin,2,23,71,Control,5,4.68
Austin,2,23,71,Control,10,4.97
Austin,2,23,71,Control,15,5.67
Austin,2,23,71,Control,20,5.16
Austin,2,23,71,Control,25,5.3
Austin,2,23,71,Control,30,5.14
Austin,2,23,71,Control,35,5.22
Austin,2,23,71,Control,40,5.2
Austin,2,23,71,Control,45,5.31
Austin,2,23,71,Control,50,5.49
Austin,2,23,71,Control,55,5.61
Austin,3,0,72,Treatment,0,5.35
Austin,3,0,72,Treatment,5,4.72
Austin,3,0,72,Treatment,10,4.8
Austin,3,0,72,Treatment,15,4.86
Austin,3,0,72,Treatment,20,4.84
Austin,3,0,72,Treatment,25,4.68
Austin,3,0,72,Treatment,30,4.85
Austin,3,0,72,Treatment,35,4.75
Austin,3,0,72,Treatment,40,4.93
Austin,3,0,72,Treatment,45,4.7
Austin,3,0,72,Treatment,50,4.54
Austin,3,0,72,Treatment,55,4.71
Austin,3,1,73,Control,0,4.72
Austin,3,1,73,Control,5,3.91
Austin,3,1,73,Control,10,4.58
Austin,3,1,73,Control,15,5.31
Austin,3,1,73,Control,20,5.32
Austin,3,1,73,Control,25,4.91
Austin,3,1,73,Control,30,5.02
Austin,3,1,73,Control,35,5.54
Austin,3,1,73,Control,40,5.08
Austin,3,1,73,Control,45,5.76
Austin,3,1,73,Control,50,5.2
Austin,3,1,73,Control,55,5.3
Austin,3,2,74,Treatment,0,5.23
Austin,3,2,74,Treatment,5,4.76
Austin,3,2,74,Treatment,10,4.79
Austin,3,2,74,Treatment,15,4.62
Austin,3,2,74,Treatment,20,4.29
Austin,3,2,74,Treatment,25,4.56
Austin,3,2,74,Treatment,30,4.44
Austin,3,2,74,Treatment,35,4.86
Austin,3,2,74,Treatment,40,4.64
Austin,3,2,74,Treatment,45,4.56
Austin,3,2,74,Treatment,50,4.6
Austin,3,2,74,Treatment,55,4.68
Austin,3,3,75,Control,0,4.38
Austin,3,3,75,Control,5,4.56
Austin,3,3,75,Control,10,5.29
Austin,3,3,75,Control,15,5.1
Austin,3,3,75,Control,20,4.85
Austin,3,3,75,Control,25,5.31
Austin,3,3,75,Control,30,5.32
Austin,3,3,75,Control,35,4.82
Austin,3,3,75,Control,40,5.26
Austin,3,3,75,Control,45,5.38
Austin,3,3,75,Control,50,5.29
Austin,3,3,75,Control,55,5.36
Austin,3,4,76,Treatment,0,5.28
Austin,3,4,76,Treatment,5,4.93
Austin,3,4,76,Treatment,10,4.7
Austin,3,4,76,Treatment,15,4.85
Austin,3,4,76,Treatment,20,5.0
Austin,3,4,76,Treatment,25,5.08
Austin,3,4,76,Treatment,30,4.96
Austin,3,4,76,Treatment,35,4.6
Austin,3,4,76,Treatment,40,4.72
Austin,3,4,76,Treatment,45,4.82
Austin,3,4,76,Treatment,50,4.66
Austin,3,4,76,Treatment,55,4.66
Austin,3,5,77,Treatment,0,4.61
Austin,3,5,77,Treatment,5,4.45
Austin,3,5,77,Treatment,10,4.52
Austin,3,5,77,Treatment,15,4.79
Austin,3,5,77,Treatment,20,4.63
Austin,3,5,77,Treatment,25,4.71
Austin,3,5,77,Treatment,30,4.8
Austin,3,5,77,Treatment,35,4.53
Austin,3,5,77,Treatment,40,4.82
Austin,3,5,77,Treatment,45,4.72
Austin,3,5,77,Treatment,50,4.32
Austin,3,5,77,Treatment,55,4.99
Austin,3,6,78,Control,0,4.21
Austin,3,6,78,Control,5,4.56
Austin,3,6,78,Control,10,4.75
Austin,3,6,78,Control,15,5.21
Austin,3,6,78,Control,20,5.13
Austin,3,6,78,Control,25,5.12
Austin,3,6,78,Control,30,5.35
Austin,3,6,78,Control,35,5.28
Austin,3,6,78,Control,40,5.28
Austin,3,6,78,Control,45,5.3
Austin,3,6,78,Control,50,5.35
Austin,3,6,78,Control,55,4.67
Austin,3,7,79,Control,0,4.65
Austin,3,7,79,Control,5,5.21
Austin,3,7,79,Control,10,5.2
Austin,3,7,79,Control,15,5.46
Austin,3,7,79,Control,20,5.5
Austin,3,7,79,Control,25,5.25
Austin,3,7,79,Control,30,5.07
Austin,3,7,79,Control,35,5.32
Austin,3,7,79,Control,40,5.07
Austin,3,7,79,Control,45,5.2
Austin,3,7,79,Control,50,5.45
Austin,3,7,79,Control,55,5.06
Austin,3,8,80,Control,0,5.37
Austin,3,8,80,Control,5,4.96
Austin,3,8,80,Control,10,5.44
Austin,3,8,80,Control,15,5.37
Austin,3,8,80,Control,20,5.23
Austin,3,8,80,Control,25,5.01
Austin,3,8,80,Control,30,4.99
Austin,3,8,80,Control,35,5.07
Austin,3,8,80,Control,40,5.34
Austin,3,8,80,Control,45,4.96
Austin,3,8,80,Control,50,5.31
Austin,3,8,80,Control,55,4.89
Austin,3,9,81,Control,0,5.23
Austin,3,9,81,Control,5,5.81
Austin,3,9,81,Control,10,4.86
Austin,3,9,81,Control,15,5.57
Austin,3,9,81,Control,20,5.24
Austin,3,9,81,Control,25,5.3
Austin,3,9,81,Control,30,5.23
Austin,3,9,81,Control,35,5.31
Austin,3,9,81,Control,40,5.16
Austin,3,9,81,Control,45,5.56
Austin,3,9,81,Control,50,5.09
Austin,3,9,81,Control,55,5.48
Austin,3,10,82,Treatment,0,5.18
Austin,3,10,82,Treatment,5,4.74
Austin,3,10,82,Treatment,10,4.93
Austin,3,10,82,Treatment,15,4.99
Austin,3,10,82,Treatment,20,4.61
Austin,3,10,82,Treatment,25,4.58
Austin,3,10,82,Treatment,30,4.35
Austin,3,10,82,Treatment,35,4.57
Austin,3,10,82,Treatment,40,4.23
Austin,3,10,82,Treatment,45,4.4
Austin,3,10,82,Treatment,50,4.68
Austin,3,10,82,Treatment,55,4.96
Austin,3,11,83,Control,0,4.48
Austin,3,11,83,Control,5,5.18
Austin,3,11,83,Control,10,5.07
Austin,3,11,83,Control,15,5.16
Austin,3,11,83,Control,20,5.31
Austin,3,11,83,Control,25,5.22
Austin,3,11,83,Control,30,5.23
Austin,3,11,83,Control,35,5.1
Austin,3,11,83,Control,40,4.85
Austin,3,11,83,Control,45,4.81
Austin,3,11,83,Control,50,5.36
Austin,3,11,83,Control,55,5.13
Austin,3,12,84,Control,0,5.2
Austin,3,12,84,Control,5,5.4
Austin,3,12,84,Control,10,5.25
Austin,3,12,84,Control,15,5.04
Austin,3,12,84,Control,20,5.51
Austin,3,12,84,Control,25,5.59
Austin,3,12,84,Control,30,5.32
Austin,3,12,84,Control,35,5.44
Austin,3,12,84,Control,40,5.51
Austin,3,12,84,Control,45,5.48
Austin,3,12,84,Control,50,5.35
Austin,3,12,84,Control,55,5.35
Austin,3,13,85,Control,0,4.93
Austin,3,13,85,Control,5,5.38
Austin,3,13,85,Control,10,4.86
Austin,3,13,85,Control,15,5.0
Austin,3,13,85,Control,20,5.53
Austin,3,13,85,Control,25,5.41
Austin,3,13,85,Control,30,5.57
Austin,3,13,85,Control,35,5.13
Austin,3,13,85,Control,40,4.91
Austin,3,13,85,Control,45,5.14
Austin,3,13,85,Control,50,5.23
Austin,3,13,85,Control,55,5.22
Austin,3,14,86,Treatment,0,5.11
Austin,3,14,86,Treatment,5,5.1
Austin,3,14,86,Treatment,10,4.57
Austin,3,14,86,Treatment,15,4.74
Austin,3,14,86,Treatment,20,4.63
Austin,3,14,86,Treatment,25,4.44
Austin,3,14,86,Treatment,30,4.57
Austin,3,14,86,Treatment,35,4.58
Austin,3,14,86,Treatment,40,4.56
Austin,3,14,86,Treatment,45,5.07
Austin,3,14,86,Treatment,50,4.6
Austin,3,14,86,Treatment,55,4.57
Austin,3,15,87,Control,0,4.4
Austin,3,15,87,Control,5,4.75
Austin,3,15,87,Control,10,4.84
Austin,3,15,87,Control,15,5.55
Austin,3,15,87,Control,20,5.16
Austin,3,15,87,Control,25,5.52
Austin,3,15,87,Control,30,5.22
Austin,3,15,87,Control,35,5.21
Austin,3,15,87,Control,40,5.18
Austin,3,15,87,Control,45,5.2
Austin,3,15,87,Control,50,5.63
Austin,3,15,87,Control,55,4.62
Austin,3,16,88,Treatment,0,5.06
Austin,3,16,88,Treatment,5,5.01
Austin,3,16,88,Treatment,10,4.99
Austin,3,16,88,Treatment,15,4.75
Austin,3,16,88,Treatment,20,4.53
Austin,3,16,88,Treatment,25,4.88
Austin,3,16,88,Treatment,30,4.89
Austin,3,16,88,Treatment,35,4.67
Austin,3,16,88,Treatment,40,4.87
Austin,3,16,88,Treatment,45,4.7
Austin,3,16,88,Treatment,50,4.49
Austin,3,16,88,Treatment,55,4.8
Austin,3,17,89,Treatment,0,4.63
Austin,3,17,89,Treatment,5,5.0
Austin,3,17,89,Treatment,10,4.02
Austin,3,17,89,Treatment,15,4.27
Austin,3,17,89,Treatment,20,4.33
Austin,3,17,89,Treatment,25,4.54
Austin,3,17,89,Treatment,30,4.56
Austin,3,17,89,Treatment,35,4.25
Austin,3,17,89,Treatment,40,4.38
Austin,3,17,89,Treatment,45,4.41
Austin,3,17,89,Treatment,50,5.24
Austin,3,17,89,Treatment,55,5.08
Austin,3,18,90,Treatment,0,4.54
Austin,3,18,90,Treatment,5,4.34
Austin,3,18,90,Treatment,10,4.15
Austin,3,18,90,Treatment,15,4.6
Austin,3,18,90,Treatment,20,4.38
Austin,3,18,90,Treatment,25,4.61
Austin,3,18,90,Treatment,30,4.23
Austin,3,18,90,Treatment,35,4.44
Austin,3,18,90,Treatment,40,4.67
Austin,3,18,90,Treatment,45,4.72
Austin,3,18,90,Treatment,50,4.73
Austin,3,18,90,Treatment,55,4.3
Austin,3,19,91,Control,0,4.43
Austin,3,19,91,Control,5,4.98
Austin,3,19,91,Control,10,5.01
Austin,3,19,91,Control,15,4.86
Austin,3,19,91,Control,20,5.12
Austin,3,19,91,Control,25,5.29
Austin,3,19,91,Control,30,5.35
Austin,3,19,91,Control,35,5.16
Austin,3,19,91,Control,40,5.58
Austin,3,19,91,Control,45,5.45
Austin,3,19,91,Control,50,5.14
Austin,3,19,91,Control,55,5.39
Austin,3,20,92,Treatment,0,5.69
Austin,3,20,92,Treatment,5,4.7
Austin,3,20,92,Treatment,10,4.59
Austin,3,20,92,Treatment,15,5.0
Austin,3,20,92,Treatment,20,4.36
Austin,3,20,92,Treatment,25,4.3
Austin,3,20,92,Treatment,30,4.51
Austin,3,20,92,Treatment,35,4.73
Austin,3,20,92,Treatment,40,4.6
Austin,3,20,92,Treatment,45,4.47
Austin,3,20,92,Treatment,50,4.46
Austin,3,20,92,Treatment,55,4.45
Austin,3,21,93,Treatment,0,5.2
Austin,3,21,93,Treatment,5,4.7
Austin,3,21,93,Treatment,10,4.85
Austin,3,21,93,Treatment,15,4.51
Austin,3,21,93,Treatment,20,4.58
Austin,3,21,93,Treatment,25,4.45
Austin,3,21,93,Treatment,30,3.97
Austin,3,21,93,Treatment,35,4.28
Austin,3,21,93,Treatment,40,4.18
Austin,3,21,93,Treatment,45,4.07
Austin,3,21,93,Treatment,50,4.33
Austin,3,21,93,Treatment,55,4.96
Austin,3,22,94,Control,0,4.95
Austin,3,22,94,Control,5,4.92
Austin,3,22,94,Control,10,5.2
Austin,3,22,94,Control,15,4.97
Austin,3,22,94,Control,20,5.33
Austin,3,22,94,Control,25,5.38
Austin,3,22,94,Control,30,5.06
Austin,3,22,94,Control,35,5.34
Austin,3,22,94,Control,40,5.34
Austin,3,22,94,Control,45,5.06
Austin,3,22,94,Control,50,4.92
Austin,3,22,94,Control,55,4.9
Austin,3,23,95,Treatment,0,4.63
Austin,3,23,95,Treatment,5,5.03
Austin,3,23,95,Treatment,10,4.9
Austin,3,23,95,Treatment,15,4.43
Austin,3,23,95,Treatment,20,4.63
Austin,3,23,95,Treatment,25,4.77
Austin,3,23,95,Treatment,30,4.78
Austin,3,23,95,Treatment,35,5.02
Austin,3,23,95,Treatment,40,4.95
Austin,3,23,95,Treatment,45,4.38
Austin,3,23,95,Treatment,50,5.05
Austin,3,23,95,Treatment,55,4.5
Austin,4,0,96,Treatment,0,4.64
Austin,4,0,96,Treatment,5,4.52
Austin,4,0,96,Treatment,10,4.18
Austin,4,0,96,Treatment,15,4.59
Austin,4,0,96,Treatment,20,4.24
Austin,4,0,96,Treatment,25,4.87
Austin,4,0,96,Treatment,30,5.01
Austin,4,0,96,Treatment,35,4.43
Austin,4,0,96,Treatment,40,4.7
Austin,4,0,96,Treatment,45,4.45
Austin,4,0,96,Treatment,50,4.47
Austin,4,0,96,Treatment,55,4.82
Austin,4,1,97,Treatment,0,5.06
Austin,4,1,97,Treatment,5,4.51
Austin,4,1,97,Treatment,10,4.88
Austin,4,1,97,Treatment,15,4.65
Austin,4,1,97,Treatment,20,4.83
Austin,4,1,97,Treatment,25,4.52
Austin,4,1,97,Treatment,30,4.62
Austin,4,1,97,Treatment,35,4.6
Austin,4,1,97,Treatment,40,4.42
Austin,4,1,97,Treatment,45,4.79
Austin,4,1,97,Treatment,50,4.79
Austin,4,1,97,Treatment,55,4.78
Austin,4,2,98,Treatment,0,4.99
Austin,4,2,98,Treatment,5,4.53
Austin,4,2,98,Treatment,10,4.72
Austin,4,2,98,Treatment,15,4.47
Austin,4,2,98,Treatment,20,4.63
Austin,4,2,98,Treatment,25,4.48
Austin,4,2,98,Treatment,30,5.03
Austin,4,2,98,Treatment,35,4.72
Austin,4,2,98,Treatment,40,4.57
Austin,4,2,98,Treatment,45,4.93
Austin,4,2,98,Treatment,50,4.09
Austin,4,2,98,Treatment,55,4.12
Austin,4,3,99,Treatment,0,4.64
Austin,4,3,99,Treatment,5,4.69
Austin,4,3,99,Treatment,10,4.3
Austin,4,3,99,Treatment,15,4.62
Austin,4,3,99,Treatment,20,5.13
Austin,4,3,99,Treatment,25,4.83
Austin,4,3,99,Treatment,30,4.67
Austin,4,3,99,Treatment,35,4.52
Austin,4,3,99,Treatment,40,4.53
Austin,4,3,99,Treatment,45,4.1
Austin,4,3,99,Treatment,50,4.69
Austin,4,3,99,Treatment,55,4.84
Austin,4,4,100,Control,0,4.46
Austin,4,4,100,Control,5,4.53
Austin,4,4,100,Control,10,4.77
Austin,4,4,100,Control,15,5.21
Austin,4,4,100,Control,20,4.68
Austin,4,4,100,Control,25,5.35
Austin,4,4,100,Control,30,5.39
Austin,4,4,100,Control,35,5.14
Austin,4,4,100,Control,40,4.58
Austin,4,4,100,Control,45,4.95
Austin,4,4,100,Control,50,5.51
Austin,4,4,100,Control,55,4.51
Austin,4,5,101,Treatment,0,4.9
Austin,4,5,101,Treatment,5,5.21
Austin,4,5,101,Treatment,10,4.65
Austin,4,5,101,Treatment,15,4.73
Austin,4,5,101,Treatment,20,4.77
Austin,4,5,101,Treatment,25,5.09
Austin,4,5,101,Treatment,30,4.58
Austin,4,5,101,Treatment,35,4.72
Austin,4,5,101,Treatment,40,4.26
Austin,4,5,101,Treatment,45,4.93
Austin,4,5,101,Treatment,50,4.44
Austin,4,5,101,Treatment,55,4.49
Austin,4,6,102,Treatment,0,4.24
Austin,4,6,102,Treatment,5,4.69
Austin,4,6,102,Treatment,10,4.87
Austin,4,6,102,Treatment,15,4.7
Austin,4,6,102,Treatment,20,4.23
Austin,4,6,102,Treatment,25,4.6
Austin,4,6,102,Treatment,30,4.81
Austin,4,6,102,Treatment,35,4.16
Austin,4,6,102,Treatment,40,4.36
Austin,4,6,102,Treatment,45,4.85
Austin,4,6,102,Treatment,50,4.7
Austin,4,6,102,Treatment,55,4.73
Austin,4,7,103,Control,0,4.75
Austin,4,7,103,Control,5,4.98
Austin,4,7,103,Control,10,5.69
Austin,4,7,103,Control,15,5.15
Austin,4,7,103,Control,20,5.0
Austin,4,7,103,Control,25,5.31
Austin,4,7,103,Control,30,5.31
Austin,4,7,103,Control,35,5.07
Austin,4,7,103,Control,40,4.94
Austin,4,7,103,Control,45,5.78
Austin,4,7,103,Control,50,5.28
Austin,4,7,103,Control,55,5.02
Austin,4,8,104,Treatment,0,5.17
Austin,4,8,104,Treatment,5,4.95
Austin,4,8,104,Treatment,10,4.96
Austin,4,8,104,Treatment,15,4.31
Austin,4,8,104,Treatment,20,4.72
Austin,4,8,104,Treatment,25,5.11
Austin,4,8,104,Treatment,30,4.74
Austin,4,8,104,Treatment,35,4.53
Austin,4,8,104,Treatment,40,4.5
Austin,4,8,104,Treatment,45,4.53
Austin,4,8,104,Treatment,50,4.56
Austin,4,8,104,Treatment,55,4.53
Austin,4,9,105,Treatment,0,4.19
Austin,4,9,105,Treatment,5,4.84
Austin,4,9,105,Treatment,10,4.53
Austin,4,9,105,Treatment,15,4.72
Austin,4,9,105,Treatment,20,4.35
Austin,4,9,105,Treatment,25,4.96
Austin,4,9,105,Treatment,30,4.94
Austin,4,9,105,Treatment,35,4.87
Austin,4,9,105,Treatment,40,4.25
Austin,4,9,105,Treatment,45,4.84
Austin,4,9,105,Treatment,50,4.73
Austin,4,9,105,Treatment,55,4.23
Austin,4,10,106,Treatment,0,4.72
Austin,4,10,106,Treatment,5,4.77
Austin,4,10,106,Treatment,10,4.67
Austin,4,10,106,Treatment,15,4.7
Austin,4,10,106,Treatment,20,5.0
Austin,4,10,106,Treatment,25,4.93
Austin,4,10,106,Treatment,30,3.91
Austin,4,10,106,Treatment,35,4.55
Austin,4,10,106,Treatment,40,4.59
Austin,4,10,106,Treatment,45,4.19
Austin,4,10,106,Treatment,50,4.65
Austin,4,10,106,Treatment,55,4.94
Austin,4,11,107,Treatment,0,4.71
Austin,4,11,107,Treatment,5,4.4
Austin,4,11,107,Treatment,10,4.46
Austin,4,11,107,Treatment,15,5.0
Austin,4,11,107,Treatment,20,4.49
Austin,4,11,107,Treatment,25,4.74
Austin,4,11,107,Treatment,30,4.16
Austin,4,11,107,Treatment,35,5.09
Austin,4,11,107,Treatment,40,4.78
Austin,4,11,107,Treatment,45,4.58
Austin,4,11,107,Treatment,50,4.77
Austin,4,11,107,Treatment,55,4.28
Austin,4,12,108,Treatment,0,4.55
Austin,4,12,108,Treatment,5,4.58
Austin,4,12,108,Treatment,10,4.51
Austin,4,12,108,Treatment,15,4.48
Austin,4,12,108,Treatment,20,4.8
Austin,4,12,108,Treatment,25,4.69
Austin,4,12,108,Treatment,30,4.79
Austin,4,12,108,Treatment,35,4.63
Austin,4,12,108,Treatment,40,4.76
Austin,4,12,108,Treatment,45,4.52
Austin,4,12,108,Treatment,50,5.19
Austin,4,12,108,Treatment,55,4.24
Austin,4,13,109,Control,0,4.97
Austin,4,13,109,Control,5,4.61
Austin,4,13,109,Control,10,5.57
Austin,4,13,109,Control,15,5.45
Austin,4,13,109,Control,20,5.44
Austin,4,13,109,Control,25,5.21
Austin,4,13,109,Control,30,5.15
Austin,4,13,109,Control,35,5.15
Austin,4,13,109,Control,40,5.3
Austin,4,13,109,Control,45,5.55
Austin,4,13,109,Control,50,5.25
Austin,4,13,109,Control,55,4.97
Austin,4,14,110,Treatment,0,5.43
Austin,4,14,110,Treatment,5,5.17
Austin,4,14,110,Treatment,10,5.01
Austin,4,14,110,Treatment,15,4.56
Austin,4,14,110,Treatment,20,4.4
Austin,4,14,110,Treatment,25,4.41
Austin,4,14,110,Treatment,30,4.22
Austin,4,14,110,Treatment,35,4.69
Austin,4,14,110,Treatment,40,4.61
Austin,4,14,110,Treatment,45,4.52
Austin,4,14,110,Treatment,50,3.89
Austin,4,14,110,Treatment,55,4.32
Austin,4,15,111,Treatment,0,4.46
Austin,4,15,111,Treatment,5,4.72
Austin,4,15,111,Treatment,10,4.28
Austin,4,15,111,Treatment,15,4.99
Austin,4,15,111,Treatment,20,4.59
Austin,4,15,111,Treatment,25,4.7
Austin,4,15,111,Treatment,30,5.21
Austin,4,15,111,Treatment,35,5.01
Austin,4,15,111,Treatment,40,4.55
Austin,4,15,111,Treatment,45,4.48
Austin,4,15,111,Treatment,50,4.55
Austin,4,15,111,Treatment,55,4.76
Austin,4,16,112,Control,0,4.53
Austin,4,16,112,Control,5,5.19
Austin,4,16,112,Control,10,4.98
Austin,4,16,112,Control,15,5.77
Austin,4,16,112,Control,20,5.22
Austin,4,16,112,Control,25,5.65
Austin,4,16,112,Control,30,5.29
Austin,4,16,112,Control,35,5.44
Austin,4,16,112,Control,40,5.02
Austin,4,16,112,Control,45,4.99
Austin,4,16,112,Control,50,5.31
Austin,4,16,112,Control,55,5.45
Austin,4,17,113,Control,0,4.88
Austin,4,17,113,Control,5,4.86
Austin,4,17,113,Control,10,4.84
Austin,4,17,113,Control,15,4.76
Austin,4,17,113,Control,20,5.23
Austin,4,17,113,Control,25,5.48
Austin,4,17,113,Control,30,5.2
Austin,4,17,113,Control,35,4.63
Austin,4,17,113,Control,40,5.15
Austin,4,17,113,Control,45,5.16
Austin,4,17,113,Control,50,5.72
Austin,4,17,113,Control,55,4.84
Austin,4,18,114,Treatment,0,5.63
Austin,4,18,114,Treatment,5,5.12
Austin,4,18,114,Treatment,10,4.96
Austin,4,18,114,Treatment,15,4.66
Austin,4,18,114,Treatment,20,4.71
Austin,4,18,114,Treatment,25,4.82
Austin,4,18,114,Treatment,30,4.43
Austin,4,18,114,Treatment,35,4.85
Austin,4,18,114,Treatment,40,4.28
Austin,4,18,114,Treatment,45,4.71
Austin,4,18,114,Treatment,50,4.67
Austin,4,18,114,Treatment,55,4.47
Austin,4,19,115,Treatment,0,4.47
Austin,4,19,115,Treatment,5,4.36
Austin,4,19,115,Treatment,10,4.54
Austin,4,19,115,Treatment,15,4.35
Austin,4,19,115,Treatment,20,4.71
Austin,4,19,115,Treatment,25,4.34
Austin,4,19,115,Treatment,30,4.81
Austin,4,19,115,Treatment,35,4.33
